Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       3/10          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [108]
                0.00    0.00       7/10          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [90]
[48]     0.0    0.00    0.00      10         std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [48]
                0.00    0.00      10/10          bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [51]
-----------------------------------------------
                0.00    0.00       5/10          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [90]
                0.00    0.00       5/10          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [91]
[49]     0.0    0.00    0.00      10         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [49]
                0.00    0.00      10/25          std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [22]
                0.00    0.00      10/18          std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int> const&) const [24]
-----------------------------------------------
                0.00    0.00      10/10          std::pair<int, int>::pair<int&, int&, true>(int&, int&) [86]
[50]     0.0    0.00    0.00      10         int& std::forward<int&>(std::remove_reference<int&>::type&) [50]
-----------------------------------------------
                0.00    0.00      10/10          std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [48]
[51]     0.0    0.00    0.00      10         bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [51]
-----------------------------------------------
                0.00    0.00       4/9           graph::Graph::generateRandomGraph(int, int) [135]
                0.00    0.00       5/9           graph::Graph::isInside(std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >, int, int) [72]
[52]     0.0    0.00    0.00       9         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const [52]
                0.00    0.00       9/9           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const [53]
-----------------------------------------------
                0.00    0.00       9/9           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const [52]
[53]     0.0    0.00    0.00       9         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const [53]
                0.00    0.00       9/14          std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [32]
-----------------------------------------------
                0.00    0.00       8/8           graph::Graph::Graph(graph::Graph const&) [127]
[54]     0.0    0.00    0.00       8         graph::Graph::cloneList(graph::Neighbor*) [54]
                0.00    0.00      16/30          graph::Neighbor::Neighbor(int, int, graph::Neighbor*) [14]
-----------------------------------------------
                0.00    0.00       8/8           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
[55]     0.0    0.00    0.00       8         graph::Graph::getAdjList() const [55]
-----------------------------------------------
                0.00    0.00       8/8           graph::Graph::generateRandomGraph(int, int) [135]
[56]     0.0    0.00    0.00       8         std::_Rb_tree_const_iterator<std::pair<int, int> >::operator->() const [56]
                0.00    0.00       8/25          std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [22]
-----------------------------------------------
                0.00    0.00       4/8           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [113]
                0.00    0.00       4/8           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&) [89]
[57]     0.0    0.00    0.00       8         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >&) [57]
-----------------------------------------------
                0.00    0.00       8/8           std::deque<int, std::allocator<int> >::push_back(int const&) [104]
[58]     0.0    0.00    0.00       8         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [58]
-----------------------------------------------
                0.00    0.00       3/7           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
                0.00    0.00       4/7           graph::Graph::generateRandomGraph(int, int) [135]
[59]     0.0    0.00    0.00       7         graph::Graph::addEdge(int, int, int) [59]
                0.00    0.00      14/30          graph::Neighbor::Neighbor(int, int, graph::Neighbor*) [14]
-----------------------------------------------
                0.00    0.00       7/7           graph::Graph::isInside(std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >, int, int) [72]
[60]     0.0    0.00    0.00       7         std::_Rb_tree_const_iterator<std::pair<int, int> >::operator*() const [60]
                0.00    0.00       7/25          std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [22]
-----------------------------------------------
                0.00    0.00       7/7           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [115]
[61]     0.0    0.00    0.00       7         std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_clone_node<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [61]
                0.00    0.00       7/70          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [12]
                0.00    0.00       7/29          std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() [18]
                0.00    0.00       7/11          std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> const&>(std::pair<int, int> const&) const [37]
-----------------------------------------------
                0.00    0.00       6/6           graph::Graph::generateRandomGraph(int, int) [135]
[62]     0.0    0.00    0.00       6         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [62]
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [63]
-----------------------------------------------
                0.00    0.00       6/6           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [62]
[63]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [63]
-----------------------------------------------
                0.00    0.00       1/6           std::deque<int, std::allocator<int> >::end() [169]
                0.00    0.00       5/6           std::deque<int, std::allocator<int> >::begin() [87]
[64]     0.0    0.00    0.00       6         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [64]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_header::_Rb_tree_header() [66]
[65]     0.0    0.00    0.00       6         std::_Rb_tree_header::_M_reset() [65]
-----------------------------------------------
                0.00    0.00       1/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [174]
                0.00    0.00       5/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true> const&) [88]
[66]     0.0    0.00    0.00       6         std::_Rb_tree_header::_Rb_tree_header() [66]
                0.00    0.00       6/6           std::_Rb_tree_header::_M_reset() [65]
-----------------------------------------------
                0.00    0.00       6/6           graph::Graph::generateRandomGraph(int, int) [135]
[67]     0.0    0.00    0.00       6         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~set() [67]
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [70]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [70]
[68]     0.0    0.00    0.00       6         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [68]
                0.00    0.00       6/11          std::__new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::~__new_allocator() [40]
-----------------------------------------------
                                  11             std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int, int> >*) [69]
                0.00    0.00       6/6           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [70]
[69]     0.0    0.00    0.00       6+11      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int, int> >*) [69]
                0.00    0.00      11/15          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_right(std::_Rb_tree_node_base*) [31]
                0.00    0.00      11/21          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_left(std::_Rb_tree_node_base*) [23]
                0.00    0.00      11/11          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int, int> >*) [43]
